"","film_id","year","length","budget","votes","genre","rating","Rating_above_7"
"1372",52696,1995,86,11,348,"Action",8.2,"Yes"
"1373",29567,1978,79,11.7,41,"Documentary",8.5,"Yes"
"1374",170,1960,69,9.9,5,"Action",3.7,"No"
"1375",41286,1935,77,10.9,52,"Comedy",3.8,"No"
"1376",49364,2000,18,12.8,8,"Drama",7.4,"Yes"
"1377",23,1974,88,17.6,100,"Action",3.1,"No"
"1378",10620,1952,21,8,6,"Documentary",8.1,"Yes"
"1379",31113,1939,82,10.2,51,"Comedy",3.7,"No"
"1380",15713,2004,25,9.6,10,"Drama",8.4,"Yes"
"1381",7129,1971,138,9.4,251,"Comedy",4,"No"
"1382",49520,1948,91,6.7,132,"Drama",4.3,"No"
"1383",31414,1997,92,13.2,90,"Action",4.7,"No"
"1384",8722,1984,82,9.8,6,"Comedy",8.1,"Yes"
"1385",29699,2004,99,14.3,534,"Drama",4.5,"No"
"1386",53297,2001,82,11.7,23,"Action",3.8,"No"
"1387",24061,1970,110,14.8,13,"Comedy",8,"Yes"
"1388",40075,1956,95,7.9,42,"Action",4.4,"No"
"1389",21080,2000,53,16,10,"Documentary",8.3,"Yes"
"1390",28077,1997,NA,13.1,5,"Action",3.6,"No"
"1391",30701,1987,97,9.9,11294,"Comedy",4.5,"No"
"1392",45789,1937,110,11,5,"Action",4.4,"No"
"1393",13261,2003,63,13,27,"Action",3.5,"No"
"1394",3461,1961,105,15.6,11,"Action",5.1,"No"
"1395",45315,1974,90,10.7,34,"Drama",1.9,"No"
"1396",500,2001,90,12.2,7,"Comedy",3.5,"No"
"1397",27968,1941,82,14.3,33,"Comedy",8.4,"Yes"
"1398",53485,1966,103,8.9,11,"Drama",3.6,"No"
"1399",31358,2001,98,11.6,49,"Action",3.8,"No"
"1400",22392,1982,105,9.1,146,"Comedy",4.5,"No"
"1401",45668,1997,113,8.8,32,"Comedy",2.9,"No"
"1402",53248,1972,85,12.8,20,"Drama",5.7,"No"
"1403",30953,1996,78,10.9,783,"Comedy",4.6,"No"
"1404",4973,1988,100,7.6,10,"Comedy",3.8,"No"
"1405",3924,1997,58,13.1,15,"Action",2.2,"No"
"1406",1764,2001,105,14,44,"Drama",6,"No"
"1407",37269,1985,144,16.7,323,"Drama",4.4,"No"
"1408",56444,2000,85,8,7,"Action",4.7,"No"
"1409",18761,1937,7,12.9,5,"Animation",8.2,"Yes"
"1410",13066,1982,116,13.1,1813,"Comedy",7.7,"Yes"
"1411",15380,1933,68,5.8,79,"Action",3.8,"No"
"1412",31843,1998,90,11,7,"Drama",4.3,"No"
"1413",49429,1998,112,9.5,52,"Action",2.4,"No"
"1414",4261,2000,112,12.4,237,"Comedy",8.2,"Yes"
"1415",12395,1942,77,14.8,60,"Drama",4.5,"No"
"1416",54501,1993,102,11.4,2691,"Comedy",5,"No"
"1417",23372,1998,53,14,5,"Documentary",8.9,"Yes"
"1418",22919,1969,98,17.9,5,"Action",7.9,"Yes"
"1419",41178,1940,117,16.5,1321,"Comedy",7.7,"Yes"
"1420",32741,1999,100,7.6,310,"Drama",5.4,"No"
"1421",5372,2003,96,12.5,908,"Comedy",8.1,"Yes"
"1422",28149,1981,90,9.3,11,"Drama",6.2,"No"
"1423",40,1986,96,7.8,364,"Drama",3.7,"No"
"1424",50693,1957,78,6.4,178,"Action",4,"No"
"1425",4453,1950,NA,13.2,90,"Drama",3.2,"No"
"1426",19531,1990,80,16.3,18,"Drama",3,"No"
"1427",55744,1934,97,8.7,5,"Action",3.8,"No"
"1428",7845,1936,82,11,210,"Drama",3.7,"No"
"1429",6066,1956,76,6.9,24,"Action",5.7,"No"
"1430",4114,1993,NA,15.6,719,"Action",3.2,"No"
"1431",34844,1985,98,12.1,16,"Action",4.3,"No"
"1432",50243,1985,60,11.3,14,"Action",4.1,"No"
"1433",25720,1997,51,12.4,16,"Action",3.4,"No"
"1434",34231,1995,95,9,5,"Drama",3.5,"No"
"1435",25170,1999,89,7.6,34,"Action",2.7,"No"
"1436",35045,1934,65,12.8,8,"Action",2.8,"No"
"1437",30926,1984,141,15.2,229,"Drama",4,"No"
"1438",28190,2001,15,7.4,16,"Short",7.5,"Yes"
"1439",45090,1995,90,7.6,15,"Action",5.9,"No"
"1440",30128,1999,85,16.7,14,"Comedy",8.1,"Yes"
"1441",35078,1986,100,15.4,428,"Action",7.8,"Yes"
"1442",38180,1986,95,10,32,"Action",3.2,"No"
"1443",51662,1940,106,11.1,1314,"Action",3.9,"No"
"1444",44744,1985,107,9.5,983,"Action",5,"No"
"1445",10731,2002,17,9.4,8,"Short",8.2,"Yes"
"1446",1762,2002,19,13.3,13,"Short",8.2,"Yes"
"1447",30928,1950,86,15.4,6,"Comedy",8.2,"Yes"
"1448",17777,1951,98,5.3,7,"Action",2.7,"No"
"1449",28974,1990,27,8.3,12,"Short",7.8,"Yes"
"1450",45734,1954,115,9.9,385,"Drama",4.2,"No"
"1451",19853,1966,110,7.3,19,"Drama",4.6,"No"
"1452",39609,1945,93,12.2,137,"Drama",3.6,"No"
"1453",1858,1987,108,13.5,246,"Comedy",3.9,"No"
"1454",21202,1940,82,17.2,305,"Comedy",7.9,"Yes"
"1455",12555,1997,NA,11.7,6,"Comedy",3.8,"No"
"1456",49809,2003,105,13.3,5,"Drama",4.7,"No"
"1457",17937,1998,89,9.1,987,"Action",4.2,"No"
"1458",4916,1968,79,10.2,30,"Action",2.5,"No"
"1459",30814,1991,89,11.6,5,"Action",3.7,"No"
"1460",46844,1999,92,12,110,"Action",3.9,"No"
"1461",1054,1987,102,18.4,5363,"Comedy",8.5,"Yes"
"1462",46845,1966,102,10.8,395,"Action",7.8,"Yes"
"1463",6616,1998,85,9.6,23,"Drama",2.4,"No"
"1464",17359,1989,104,9.4,39,"Action",4.5,"No"
"1465",43152,1998,92,10.9,49,"Comedy",4.1,"No"
"1466",3014,2003,70,10.5,348,"Action",3.7,"No"
"1467",40114,1968,104,12.6,54,"Comedy",8.5,"Yes"
"1468",37830,1965,107,6.6,206,"Drama",3.5,"No"
"1469",9861,2000,99,12.2,61,"Drama",3.9,"No"
"1470",40667,2000,35,11.8,6,"Short",8.3,"Yes"
"1471",4100,1958,68,9.2,22,"Action",5.4,"No"
"1472",8452,1944,85,12.5,6,"Drama",4.8,"No"
"1473",48791,1958,95,14.7,67,"Drama",3.4,"No"
"1474",19849,2001,NA,9.9,91,"Comedy",8.3,"Yes"
"1475",18194,1994,91,9.5,47,"Action",2.8,"No"
"1476",9347,2002,73,9.2,440,"Comedy",3.8,"No"
"1477",56997,1973,88,12,4863,"Action",4.2,"No"
"1478",52634,1945,92,7.5,66,"Action",3.4,"No"
"1479",17383,2002,86,13.7,355,"Action",4.4,"No"
"1480",17597,2002,104,9.8,228,"Drama",3.5,"No"
"1481",45817,1972,20,10,8,"Short",8.1,"Yes"
"1482",27277,2002,105,14.6,442,"Drama",3.6,"No"
"1483",19065,1993,105,13.2,43,"Drama",3.9,"No"
"1484",16129,1970,94,7.6,74,"Comedy",4.9,"No"
"1485",5787,1958,6,10,29,"Animation",7.6,"Yes"
"1486",58429,1963,86,12.6,83,"Action",3.2,"No"
"1487",34354,2000,26,11.2,30,"Short",8.2,"Yes"
"1488",23331,1985,91,14.4,12,"Drama",4.7,"No"
"1489",51282,1959,89,13,63,"Action",2.9,"No"
"1490",614,1984,102,13.8,18,"Comedy",8.1,"Yes"
"1491",29248,2004,NA,13.7,55,"Drama",4.5,"No"
"1492",22886,1993,90,13.9,368,"Comedy",7.4,"Yes"
"1493",31076,1997,115,13.4,335,"Drama",3.4,"No"
"1494",57764,1990,4,14.7,37,"Short",8.2,"Yes"
"1495",44706,1985,60,8,18,"Documentary",5.1,"No"
"1496",33132,1993,89,11.2,21,"Drama",2.8,"No"
"1497",12496,1999,93,12.9,16,"Action",5,"No"
"1498",33843,1989,102,7.8,469,"Comedy",4.2,"No"
"1499",58239,1939,100,12,488,"Drama",4.7,"No"
"1500",37647,1916,50,14.5,7,"Drama",4.7,"No"
"1501",45191,1978,NA,9.9,169,"Comedy",5.2,"No"
"1502",11894,1950,7,12.3,36,"Animation",8.3,"Yes"
"1503",18887,1972,121,9.1,513,"Drama",5,"No"
"1504",49676,1987,111,12.8,6,"Drama",2.6,"No"
"1505",14090,1969,98,11,14,"Drama",5,"No"
"1506",41458,1993,88,13.9,26,"Action",3.9,"No"
"1507",28543,2000,115,13.2,107,"Action",4,"No"
"1508",3521,1979,91,16.4,110,"Drama",4.3,"No"
"1509",17238,1982,90,9.4,10361,"Comedy",4.5,"No"
"1510",8464,1995,93,7.8,1176,"Action",2.6,"No"
"1511",20642,1934,20,8.9,6,"Comedy",7.7,"Yes"
"1512",48937,2000,93,15.2,77,"Action",4.3,"No"
"1513",13376,2002,90,9.7,20,"Action",3.5,"No"
"1514",48177,1939,64,11,8,"Drama",4,"No"
"1515",36250,1971,NA,9.9,50,"Comedy",2.6,"No"
"1516",44049,1991,74,5.5,187,"Animation",3.9,"No"
"1517",37351,1984,88,14.1,83,"Comedy",7.7,"Yes"
"1518",41954,1974,83,10.3,19,"Drama",4.2,"No"
"1519",53745,1995,15,14.1,27,"Short",8.2,"Yes"
"1520",12940,2004,160,13,100,"Drama",4.4,"No"
"1521",60,1959,96,13.6,43,"Drama",3.2,"No"
"1522",9048,1970,83,13.7,27,"Comedy",8.3,"Yes"
"1523",56282,2002,60,11.2,7,"Comedy",4.7,"No"
"1524",17733,2000,102,9.9,151,"Comedy",3.3,"No"
"1525",10082,2003,10,16.3,10,"Short",8.2,"Yes"
"1526",14349,1963,NA,9.4,7,"Drama",5.2,"No"
"1527",38728,1994,100,10,65,"Comedy",3.8,"No"
"1528",22291,1995,169,11,104,"Comedy",2.5,"No"
"1529",20035,1983,100,11.8,16,"Action",3.2,"No"
"1530",26669,2003,87,9.5,8125,"Action",8.4,"Yes"
"1531",49095,1977,134,10.6,8,"Drama",3.1,"No"
"1532",20659,2000,130,16.8,1145,"Drama",4.2,"No"
"1533",5890,1971,106,6.8,129,"Drama",3.4,"No"
"1534",13483,1998,100,11.2,2956,"Action",4.2,"No"
"1535",20804,1994,94,12.9,473,"Comedy",7.5,"Yes"
"1536",43169,1993,106,8.7,9,"Action",2.4,"No"
"1537",34669,1970,90,12.6,25,"Comedy",7.8,"Yes"
"1538",9844,1931,7,11.8,42,"Animation",3.8,"No"
"1539",18057,1959,98,13.4,27,"Drama",3.9,"No"
"1540",20661,1996,91,16.5,22,"Comedy",8.5,"Yes"
"1541",35403,1938,56,14.1,20,"Action",4.6,"No"
"1542",22635,1998,95,12.8,491,"Drama",3.2,"No"
"1543",5655,1956,91,13,260,"Drama",4,"No"
"1544",44179,1946,86,14.9,13,"Comedy",8.2,"Yes"
"1545",26162,1977,NA,16.7,39,"Comedy",7.9,"Yes"
"1546",7916,1985,140,13.5,59,"Action",3.1,"No"
"1547",32004,1965,81,8.8,11,"Animation",5.7,"No"
"1548",29286,1992,140,6.3,5799,"Action",3.5,"No"
"1549",5488,2004,88,8.4,2505,"Comedy",4.7,"No"
"1550",35781,1957,170,14.4,7,"Action",4.3,"No"
"1551",53247,1932,56,15.1,6,"Drama",5.6,"No"
"1552",45116,1943,NA,10.2,5,"Animation",4.5,"No"
"1553",22266,2003,87,13.1,3341,"Comedy",8,"Yes"
"1554",56066,1993,96,8.3,471,"Documentary",3.8,"No"
"1555",30457,1954,76,9.3,18,"Action",4.2,"No"
"1556",38098,1977,118,13.6,39,"Action",4.9,"No"
"1557",38812,1989,NA,11.1,5,"Action",2.9,"No"
"1558",50205,1949,7,15.1,10,"Animation",7.8,"Yes"
"1559",35222,1948,7,10.1,94,"Animation",8.3,"Yes"
"1560",19757,1973,85,10.8,9,"Comedy",7.7,"Yes"
"1561",45609,1983,100,16.7,19,"Documentary",8.3,"Yes"
"1562",10314,1972,85,11.1,19,"Drama",4,"No"
"1563",11307,1970,97,11.6,204,"Action",7.8,"Yes"
"1564",1538,1984,88,15.9,23,"Drama",4.4,"No"
"1565",46589,1998,25,16.6,17,"Drama",8.4,"Yes"
"1566",6336,2002,28,8.6,22,"Action",8.2,"Yes"
"1567",18892,1973,105,8.6,16,"Drama",5.5,"No"
"1568",55578,1991,83,12.3,14,"Drama",2.5,"No"
"1569",49965,1995,74,10.1,22,"Action",4.5,"No"
"1570",53413,1990,75,12.9,5,"Action",3.6,"No"
"1571",40164,2004,80,9.2,57,"Animation",4.1,"No"
"1572",9736,2000,87,11.4,22,"Drama",4.2,"No"
"1573",30371,1993,84,7.2,6485,"Action",4.2,"No"
"1574",36249,1979,97,13.1,51,"Drama",2.7,"No"
"1575",15968,1992,95,14,1313,"Drama",2.6,"No"
"1576",55176,1947,104,5.8,30,"Comedy",4,"No"
"1577",10159,1951,86,11.4,37,"Drama",4.2,"No"
"1578",37740,1991,76,14.5,24,"Drama",5,"No"
"1579",10059,1932,109,9,7,"Drama",4.3,"No"
"1580",23890,2001,114,13,12,"Drama",3.9,"No"
"1581",6410,1996,71,13.3,274,"Action",4.5,"No"
"1582",8083,1944,4,9,9,"Animation",4,"No"
"1583",58350,2002,NA,11.4,47,"Comedy",8.2,"Yes"
"1584",35766,2003,40,11.9,22,"Documentary",7.5,"Yes"
"1585",48988,1949,87,11.8,12,"Drama",5,"No"
"1586",33147,2002,14,7.6,20,"Short",8.2,"Yes"
"1587",10888,2000,99,10.2,160,"Drama",4.1,"No"
"1588",30036,1950,7,9.6,27,"Animation",7.6,"Yes"
"1589",5656,1999,90,14.2,18,"Action",3,"No"
"1590",35621,1989,91,11.1,21,"Action",4.3,"No"
"1591",579,1997,106,18.8,78,"Action",8.5,"Yes"
"1592",57037,2004,99,13.5,66,"Comedy",8.1,"Yes"
"1593",37879,1935,66,12,17,"Comedy",7.8,"Yes"
"1594",13513,1944,65,14.1,6,"Drama",3.8,"No"
"1595",21685,1969,107,10.5,245,"Action",3.5,"No"
"1596",27111,1997,95,8.9,28,"Comedy",4.2,"No"
"1597",9562,1978,92,14.4,600,"Comedy",2.2,"No"
"1598",47373,2004,NA,13,6,"Documentary",7.7,"Yes"
"1599",34587,1997,95,8.1,29,"Drama",3.2,"No"
"1600",37754,1998,97,14.3,84,"Comedy",5.1,"No"
"1601",16470,1956,100,13.1,6,"Drama",2.5,"No"
"1602",33270,2004,76,7.2,5,"Action",4.5,"No"
"1603",16488,1993,99,7.6,1609,"Comedy",3.8,"No"
"1604",21578,1998,98,11.1,95,"Action",2.9,"No"
"1605",19996,1970,124,15.3,159,"Drama",4.4,"No"
"1606",56279,1937,15,7.7,15,"Documentary",8.1,"Yes"
"1607",53250,1980,164,9.5,6,"Documentary",4.3,"No"
"1608",1596,1999,13,15,14,"Short",9,"Yes"
"1609",33602,1977,105,8,7,"Comedy",3.8,"No"
"1610",44532,1991,95,15.3,210,"Drama",3.4,"No"
"1611",17200,1946,90,12.1,18,"Documentary",8.3,"Yes"
"1612",49717,1995,87,13.6,29,"Comedy",8.4,"Yes"
"1613",52932,1956,88,5.8,48,"Comedy",4.3,"No"
"1614",23361,1965,95,14.4,12,"Action",3.1,"No"
"1615",23389,1997,98,3.1,16,"Drama",4.6,"No"
"1616",55216,1958,80,12.1,5,"Comedy",8,"Yes"
"1617",56834,1989,95,5.8,28,"Drama",3.2,"No"
"1618",40015,1976,97,10.7,5,"Drama",4.7,"No"
"1619",25425,1980,87,9.6,157,"Action",3.5,"No"
"1620",51703,1996,92,13,2633,"Action",4.4,"No"
"1621",15477,1993,6,13.5,23,"Drama",8.1,"Yes"
"1622",45626,2003,85,15.6,19,"Drama",4.8,"No"
"1623",21324,1975,100,14.2,415,"Documentary",7.7,"Yes"
"1624",56796,1951,96,13,16,"Drama",4.4,"No"
"1625",5048,1947,78,12.1,38,"Action",4.9,"No"
"1626",3656,2000,96,16.5,41,"Drama",3.9,"No"
"1627",20397,1963,131,8.2,21,"Drama",4.9,"No"
"1628",30306,1997,89,13.4,81,"Action",6.5,"No"
"1629",6135,1947,NA,16.9,34,"Action",2.4,"No"
"1630",39067,1958,103,17.4,65,"Action",8.7,"Yes"
"1631",37104,1989,86,13.3,40,"Drama",4.6,"No"
"1632",25205,2001,135,11.6,33,"Comedy",8.1,"Yes"
"1633",1209,2000,24,10.8,16,"Drama",7.9,"Yes"
"1634",15810,1987,85,12.8,9,"Action",3.7,"No"
"1635",49117,1972,98,15,86,"Comedy",8,"Yes"
"1636",51773,1932,80,9.9,24,"Comedy",8,"Yes"
"1637",41736,1986,86,11.5,18,"Drama",5.8,"No"
"1638",10139,1951,10,10.4,7,"Documentary",8.5,"Yes"
"1639",31836,1995,92,13.3,272,"Action",4.9,"No"
"1640",3598,2002,22,14.9,6,"Short",8,"Yes"
"1641",57312,2005,95,9.4,7,"Comedy",3.8,"No"
"1642",32761,1985,98,15.5,266,"Comedy",7.8,"Yes"
"1643",47416,1995,105,15,196,"Action",3.4,"No"
"1644",32694,1951,101,9.7,81,"Comedy",5.5,"No"
"1645",57752,1947,84,16.5,7,"Action",7.9,"Yes"
"1646",20390,1992,101,10.2,1012,"Action",4.8,"No"
"1647",12965,2005,105,11.5,230,"Drama",3,"No"
"1648",35503,1969,91,12.2,11,"Drama",4.2,"No"
"1649",41153,1990,125,10.3,23316,"Comedy",4.2,"No"
"1650",2811,1961,93,13.3,22,"Drama",3.8,"No"
"1651",44822,2000,93,7.7,6,"Action",3.6,"No"
"1652",5218,1997,90,9,25,"Documentary",7.4,"Yes"
"1653",34248,1972,100,11.2,18,"Drama",4.4,"No"
"1654",16314,1998,100,12.4,90,"Action",4.1,"No"
"1655",6865,1990,92,11.5,31,"Comedy",4,"No"
"1656",44781,1974,95,7.8,21,"Action",3.6,"No"
"1657",40955,1981,110,9.2,174,"Action",3.1,"No"
"1658",20332,1984,82,12.6,12,"Action",4.4,"No"
"1659",37095,1997,82,8.3,1531,"Drama",4.4,"No"
"1660",53499,1999,11,4.1,22,"Short",7.9,"Yes"
"1661",46198,1932,80,15.5,536,"Drama",2.6,"No"
"1662",33948,1992,110,10.7,402,"Comedy",2.9,"No"
"1663",35935,2003,92,10.5,339,"Action",4.2,"No"
"1664",16795,1992,NA,11.4,13,"Drama",4.8,"No"
"1665",30671,2001,90,10.5,13,"Documentary",8.1,"Yes"
"1666",38618,1993,NA,11.7,66,"Action",3.3,"No"
"1667",39015,1964,88,9.8,8,"Comedy",8.5,"Yes"
"1668",55487,1958,84,14.1,17,"Drama",4.1,"No"
"1669",46264,1998,104,9.6,246,"Action",3.7,"No"
"1670",48830,1949,76,14.7,11,"Action",4.9,"No"
"1671",8980,1989,113,8,4459,"Drama",4.7,"No"
"1672",42276,1997,135,17.8,8620,"Drama",4.8,"No"
"1673",33124,1996,95,3.4,125,"Action",3.2,"No"
"1674",929,1957,93,9.4,65,"Action",4.5,"No"
"1675",40573,2004,96,3.7,16,"Drama",4.7,"No"
"1676",14216,1945,62,7.8,51,"Comedy",4.2,"No"
"1677",28012,2002,88,10.8,22,"Comedy",3.4,"No"
"1678",41158,1936,60,9.9,6,"Action",3.4,"No"
"1679",40045,1966,96,11.9,12,"Action",3.6,"No"
"1680",38807,1993,NA,14.5,7,"Drama",5.4,"No"
"1681",29277,1954,62,12.2,9,"Action",4.5,"No"
"1682",35290,1991,95,18,27,"Comedy",7.6,"Yes"
"1683",56585,1939,75,12.6,8,"Comedy",4.4,"No"
"1684",51813,1974,95,13.1,30,"Action",3.6,"No"
"1685",8665,1909,11,12.8,5,"Drama",7.4,"Yes"
"1686",49199,1937,9,13.5,8,"Documentary",8.2,"Yes"
"1687",9789,1979,NA,11.3,36,"Drama",2.7,"No"
"1688",16599,1981,100,10.6,196,"Action",5.3,"No"
"1689",4890,1982,60,8.7,16,"Documentary",8.1,"Yes"
"1690",29320,1959,116,16.1,321,"Comedy",8,"Yes"
"1691",32283,1965,90,11.6,14,"Action",2.4,"No"
"1692",17263,2001,10,11.3,5,"Short",8.5,"Yes"
"1693",26696,1966,102,6.6,16,"Drama",4.2,"No"
"1694",5530,2003,94,10.4,696,"Comedy",4.8,"No"
"1695",14694,1994,87,13.6,356,"Drama",4.9,"No"
"1696",26231,1974,119,11.4,33,"Action",2.4,"No"
"1697",39896,2002,102,10.2,654,"Action",3.4,"No"
"1698",442,2004,116,12,6,"Comedy",8.3,"Yes"
"1699",21285,1999,188,7.3,60142,"Drama",2.6,"No"
"1700",52326,1994,92,12.5,8,"Action",4.2,"No"
"1701",42134,1987,56,9.8,41,"Documentary",7.8,"Yes"
"1702",31366,1980,89,10,142,"Action",2.9,"No"
"1703",40503,1935,7,12.8,68,"Animation",8.2,"Yes"
"1704",9967,1971,90,9.9,14,"Comedy",5.1,"No"
"1705",41304,1988,102,12.2,316,"Drama",4.5,"No"
"1706",13718,1948,125,7.5,19,"Action",4.2,"No"
"1707",38299,1983,116,9.3,1203,"Action",3.7,"No"
"1708",50045,1965,6,8,23,"Animation",8.1,"Yes"
"1709",56531,1991,99,11.5,8831,"Comedy",7.4,"Yes"
"1710",27467,1966,NA,12.7,348,"Comedy",8.9,"Yes"
"1711",19650,2004,162,7.4,25,"Action",3.4,"No"
"1712",49303,1945,108,12.9,275,"Drama",3.3,"No"
"1713",41582,1966,104,15.2,7,"Drama",3.4,"No"
"1714",28882,1963,115,15,99,"Drama",5.6,"No"
"1715",26449,1998,58,11.6,14,"Documentary",8.1,"Yes"
"1716",30462,1939,263,13.3,10,"Action",4.1,"No"
"1717",49097,1958,76,8,11,"Drama",5.2,"No"
"1718",26516,1999,112,7.6,50,"Drama",3.9,"No"
"1719",31298,1993,101,10.2,1188,"Drama",4.6,"No"
"1720",26673,2002,37,9.2,22,"Drama",7.9,"Yes"
"1721",21962,1971,85,9.5,233,"Action",5,"No"
"1722",52986,2003,118,10.4,6,"Action",2.9,"No"
"1723",38157,1923,12,14.7,59,"Comedy",7.7,"Yes"
"1724",52137,1996,125,14.5,812,"Drama",3.5,"No"
"1725",35770,1938,9,12.7,5,"Documentary",7.8,"Yes"
"1726",14342,1997,95,8.1,119,"Comedy",3.9,"No"
"1727",28588,1960,75,10.6,5,"Comedy",7.7,"Yes"
"1728",427,1971,104,10.4,251,"Action",4.6,"No"
"1729",25104,2002,105,15.8,16,"Action",8.9,"Yes"
"1730",56196,1939,59,14.3,17,"Drama",4.7,"No"
"1731",39658,1957,75,10.7,44,"Action",3,"No"
"1732",13047,1986,93,12.1,46,"Drama",5.2,"No"
"1733",7747,1967,79,13.3,27,"Drama",1.9,"No"
"1734",29185,1979,90,12.3,60,"Documentary",7.6,"Yes"
"1735",56456,1990,92,15.1,6,"Comedy",7.7,"Yes"
"1736",35949,1986,91,13.6,142,"Comedy",8.4,"Yes"
"1737",50624,1990,NA,13,156,"Drama",4.3,"No"
"1738",14238,1965,200,18.9,10283,"Drama",3.7,"No"
"1739",114,1973,92,12.1,61,"Comedy",8.3,"Yes"
"1740",5732,1999,20,11.6,5,"Short",7.8,"Yes"
"1741",3665,1956,107,9.3,150,"Drama",3,"No"
"1742",24514,1949,73,15.7,91,"Action",8.3,"Yes"
"1743",1204,1991,105,9.3,11,"Drama",5.1,"No"
"1744",29036,1961,7,16.9,26,"Animation",7.7,"Yes"
"1745",41427,1948,8,13.2,33,"Animation",7.4,"Yes"
"1746",57216,1998,97,17.1,69,"Drama",3.8,"No"
"1747",14136,2003,83,14.3,7,"Documentary",7.9,"Yes"
"1748",9079,1953,7,11.7,30,"Animation",8.1,"Yes"
"1749",37009,1986,118,10.4,1169,"Comedy",3.9,"No"
"1750",47969,1989,25,9.9,5,"Short",8,"Yes"
"1751",48309,1999,102,12.5,48,"Action",4.7,"No"
"1752",49216,1974,103,12,112,"Action",4.1,"No"
"1753",43191,1997,115,14.9,11,"Action",4.6,"No"
"1754",47887,1971,112,8.5,615,"Action",3.1,"No"
"1755",47813,2001,74,11.7,73,"Drama",5,"No"
"1756",41464,1995,92,14.4,115,"Drama",5.5,"No"
"1757",56062,1953,89,12.4,25,"Action",2.4,"No"
"1758",12437,2000,120,10.8,83,"Action",3.7,"No"
"1759",26827,1990,6,14.6,7,"Animation",8.3,"Yes"
"1760",20761,2002,138,15.7,197,"Action",2.3,"No"
"1761",3280,1998,103,12.5,18,"Drama",5.6,"No"
"1762",1353,2001,101,19.1,8,"Action",7.8,"Yes"
"1763",3722,1992,100,14.4,11,"Drama",2.2,"No"
"1764",49071,1973,93,15.4,170,"Comedy",7.7,"Yes"
"1765",51230,1985,93,10.9,69,"Action",3.1,"No"
"1766",13096,1946,110,8.8,301,"Drama",3.5,"No"
"1767",23745,1952,NA,8.1,52,"Action",3.2,"No"
"1768",22376,2004,132,13.3,601,"Drama",4.3,"No"
"1769",20509,1996,NA,12.7,7,"Drama",7.5,"Yes"
"1770",39880,1984,102,13.6,1828,"Drama",5.3,"No"
"1771",46382,1943,68,13.9,446,"Action",4.5,"No"
"1772",32792,1949,94,10.4,7,"Romance",3.8,"No"
"1773",57316,2003,100,13.9,86,"Drama",3.5,"No"
"1774",46964,1998,92,10.9,14,"Comedy",8.1,"Yes"
"1775",14879,1936,71,11.8,429,"Action",3.3,"No"
"1776",37405,1934,83,17.8,576,"Drama",3.4,"No"
"1777",42056,1972,96,11.5,54,"Documentary",7.9,"Yes"
"1778",47025,2001,36,9.1,5,"Documentary",8.3,"Yes"
"1779",37874,1996,108,9.6,6522,"Comedy",4.9,"No"
"1780",43920,1949,104,9.4,73,"Action",3,"No"
"1781",4177,1968,46,14.6,15,"Documentary",8.6,"Yes"
"1782",46524,1996,80,12.7,23,"Action",3.9,"No"
"1783",18423,1965,NA,8.1,22,"Comedy",4.9,"No"
"1784",19035,2002,85,15.1,1659,"Comedy",8.1,"Yes"
"1785",12807,1941,61,14.6,62,"Action",4.2,"No"
"1786",15469,1986,90,9.7,72,"Comedy",2.8,"No"
"1787",35652,1939,68,11.2,56,"Drama",2.7,"No"
"1788",55645,1983,NA,8.6,24,"Romance",5.5,"No"
"1789",8526,1961,85,14.4,5,"Drama",3.9,"No"
"1790",3237,1937,97,8.9,16,"Comedy",4.7,"No"
"1791",32504,1999,108,12.1,48,"Comedy",7.5,"Yes"
"1792",17262,1963,94,9.3,20,"Drama",3.8,"No"
"1793",7088,1998,3,12.1,19,"Short",7.4,"Yes"
"1794",29378,1958,102,13.5,339,"Action",4.6,"No"
"1795",26392,1992,95,12.1,276,"Comedy",5.3,"No"
"1796",4706,1984,110,13.3,135,"Comedy",3.2,"No"
"1797",46595,1935,69,13.5,7,"Action",3.3,"No"
"1798",50766,1966,124,10.8,69,"Drama",2.9,"No"
"1799",6074,1997,98,14.5,526,"Drama",5.4,"No"
"1800",53681,1992,90,10,5,"Action",3.7,"No"
"1801",19015,1942,7,13.1,75,"Animation",8,"Yes"
"1802",50371,1997,118,20,2195,"Action",7.5,"Yes"
"1803",18029,1978,92,16.5,23,"Action",3.3,"No"
"1804",30020,1992,32,15.4,6,"Documentary",7.7,"Yes"
"1805",42856,1968,87,10.8,20,"Drama",3.9,"No"
"1806",52186,1990,81,13.8,68,"Drama",4.3,"No"
"1807",15805,1983,90,10.7,46,"Action",5.5,"No"
"1808",25639,2000,90,14.7,47,"Drama",4.9,"No"
"1809",11669,1934,71,12.5,11,"Action",5.2,"No"
"1810",4992,1945,103,18.4,99,"Drama",5.2,"No"
"1811",55831,1966,77,11.8,5,"Drama",4.7,"No"
"1812",46841,1981,94,14.7,46,"Drama",3.6,"No"
"1813",26546,2000,114,12.7,8,"Action",2.2,"No"
"1814",37848,2001,28,6.2,16,"Comedy",7.8,"Yes"
"1815",39117,1995,8,15.6,36,"Short",7.8,"Yes"
"1816",43474,1968,128,6.6,51,"Comedy",2.2,"No"
"1817",51699,1969,6,8.9,12,"Animation",3.2,"No"
"1818",43308,1935,57,13,5,"Action",5.7,"No"
